117.52,0.0034205
118.01,0.0033598
118.51,0.0032791
119,0.0032231
119.5,0.0030893
120,0.0029513
120.49,0.0028177
120.99,0.0026299
121.48,0.0024606
121.98,0.0022969
122.47,0.002084
122.97,0.0018961
123.47,0.001677
123.96,0.0014387
124.46,0.0012055
124.95,0.00093926
125.45,0.00072397
125.95,0.00049185
126.44,0.00027844
126.94,6.9589e-05
127.43,7.1238e-18
127.93,7.0604e-18
128.42,6.8947e-18
128.92,7.0367e-18
129.42,7.2632e-18
129.91,7.1752e-18
130.41,6.893e-18
130.9,6.9182e-18
131.4,6.9163e-18
131.9,6.674e-18
132.39,6.6062e-18
132.89,6.5267e-18
133.38,6.5297e-18
133.88,6.6612e-18
134.37,6.6785e-18
134.87,6.6706e-18
135.37,6.7614e-18
135.86,6.631e-18
136.36,6.7358e-18
136.85,6.6144e-18
137.35,6.675e-18
137.85,6.7083e-18
138.34,6.4819e-18
138.84,6.5343e-18
139.33,6.5761e-18
139.83,6.4974e-18
140.33,6.4811e-18
140.82,6.3672e-18
141.32,6.2924e-18
141.81,6.0351e-18
142.31,6.0438e-18
142.8,6.1352e-18
143.3,5.9695e-18
143.8,5.9697e-18
144.29,5.9374e-18
144.79,5.8059e-18
145.28,5.8337e-18
145.78,5.937e-18
146.28,5.9119e-18
146.77,5.8352e-18
147.27,5.6207e-18
147.76,5.6898e-18
148.26,5.8008e-18
148.75,5.811e-18
149.25,5.9338e-18
149.75,6.0769e-18
150.24,5.9991e-18
150.74,6.0299e-18
151.23,6.0655e-18
151.73,6.3224e-18
152.23,6.1519e-18
152.72,6.1161e-18
153.22,6.0199e-18
153.71,6.1817e-18
154.21,5.8462e-18
154.7,5.7571e-18
155.2,5.7686e-18
155.7,5.5903e-18
156.19,5.522e-18
156.69,5.6866e-18
157.18,5.7534e-18
157.68,5.5088e-18
158.18,5.7153e-18
158.67,5.7866e-18
159.17,5.967e-18
159.66,6.0764e-18
160.16,6.0262e-18
160.65,6.1835e-18
161.15,6.1324e-18
161.65,6.3361e-18
162.14,5.9681e-18
162.64,6.1096e-18
163.13,6.0755e-18
163.63,6.0963e-18
164.13,5.9638e-18
164.62,6.1177e-18
165.12,5.9244e-18
165.61,5.63e-18
166.11,5.9394e-18
166.61,5.4695e-18
167.1,5.6619e-18
167.6,5.4649e-18
168.09,5.7369e-18
168.59,5.8011e-18
169.08,5.9371e-18
169.58,6.6146e-18
170.08,6.1009e-18
170.57,6.4715e-18
171.07,6.3214e-18
171.56,5.9098e-18
172.06,6.0317e-18
172.56,5.6278e-18
173.05,5.6684e-18
173.55,5.2476e-18
174.04,5.3912e-18
174.54,5.3975e-18
175.03,5.765e-18
175.53,6.061e-18
176.03,5.8116e-18
176.52,5.8968e-18
177.02,5.7038e-18
177.51,6.6663e-18
178.01,8.2014e-18
178.51,8.6475e-18
179,6.8923e-18
179.5,7.8357e-18
